Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11
12.929	62.13515	62.11985	62.10653	62.09567	62.08731	62.08119	62.07689	62.07397	62.07203	62.07077	62.06997
12.93	62.13522	62.11992	62.10662	62.09576	62.08741	62.08129	62.07699	62.07407	62.07213	62.07088	62.07007
12.931	62.13529	62.12	62.1067	62.09585	62.0875	62.08139	62.07709	62.07417	62.07224	62.07098	62.07018
12.932	62.13536	62.12008	62.10678	62.09594	62.0876	62.08149	62.07719	62.07427	62.07234	62.07108	62.07028
12.933	62.13543	62.12016	62.10687	62.09603	62.08769	62.08158	62.07729	62.07438	62.07244	62.07119	62.07038
12.934	62.13549	62.12023	62.10695	62.09612	62.08779	62.08168	62.07739	62.07448	62.07255	62.07129	62.07049
12.935	62.13556	62.12031	62.10704	62.09621	62.08788	62.08178	62.0775	62.07458	62.07265	62.0714	62.07059
12.936	62.13563	62.12038	62.10712	62.0963	62.08797	62.08188	62.07759	62.07468	62.07275	62.0715	62.0707
12.937	62.1357	62.12046	62.1072	62.09639	62.08807	62.08198	62.07769	62.07478	62.07286	62.0716	62.0708
12.938	62.13577	62.12054	62.10729	62.09648	62.08817	62.08207	62.0778	62.07489	62.07296	62.07171	62.07091
12.939	62.13583	62.12061	62.10737	62.09657	62.08826	62.08217	62.0779	62.07499	62.07306	62.07181	62.07101
12.94	62.1359	62.12069	62.10746	62.09666	62.08835	62.08227	62.078	62.07509	62.07317	62.07191	62.07112
12.941	62.13597	62.12077	62.10754	62.09675	62.08845	62.08237	62.07809	62.07519	62.07327	62.07202	62.07122
12.942	62.13604	62.12084	62.10762	62.09684	62.08854	62.08247	62.0782	62.07529	62.07337	62.07212	62.07132
12.943	62.1361	62.12091	62.1077	62.09693	62.08863	62.08256	62.0783	62.07539	62.07347	62.07222	62.07143
12.944	62.13617	62.12099	62.10779	62.09702	62.08873	62.08266	62.0784	62.0755	62.07357	62.07233	62.07153
12.945	62.13624	62.12107	62.10787	62.09711	62.08882	62.08276	62.0785	62.0756	62.07368	62.07243	62.07164
12.946	62.13631	62.12114	62.10796	62.0972	62.08892	62.08286	62.07859	62.0757	62.07378	62.07253	62.07174
12.947	62.13638	62.12122	62.10804	62.09729	62.08901	62.08295	62.07869	62.0758	62.07388	62.07264	62.07184
12.948	62.13644	62.1213	62.10812	62.09737	62.0891	62.08305	62.0788	62.0759	62.07399	62.07274	62.07195
12.949	62.13651	62.12137	62.1082	62.09747	62.0892	62.08315	62.0789	62.076	62.07409	62.07285	62.07205
12.95	62.13658	62.12145	62.10829	62.09755	62.08929	62.08324	62.07899	62.0761	62.07419	62.07295	62.07215
12.951	62.13664	62.12152	62.10837	62.09764	62.08939	62.08334	62.07909	62.07621	62.07429	62.07305	62.07225
12.952	62.13671	62.1216	62.10846	62.09773	62.08948	62.08344	62.07919	62.07631	62.07439	62.07315	62.07236
12.953	62.13678	62.12167	62.10854	62.09782	62.08957	62.08353	62.07929	62.07641	62.0745	62.07325	62.07246
12.954	62.13684	62.12175	62.10862	62.09791	62.08967	62.08363	62.07939	62.07651	62.0746	62.07336	62.07257
12.955	62.13691	62.12183	62.1087	62.098	62.08976	62.08373	62.07949	62.07661	62.0747	62.07346	62.07267
12.956	62.13698	62.1219	62.10879	62.09809	62.08986	62.08383	62.07959	62.07671	62.0748	62.07356	62.07277
12.957	62.13705	62.12197	62.10887	62.09818	62.08995	62.08392	62.07969	62.07681	62.07491	62.07367	62.07288
12.958	62.13711	62.12205	62.10895	62.09827	62.09004	62.08402	62.07979	62.07691	62.075	62.07377	62.07298
12.959	62.13718	62.12213	62.10904	62.09835	62.09013	62.08412	62.07989	62.07701	62.07511	62.07387	62.07308
12.96	62.13725	62.1222	62.10912	62.09844	62.09023	62.08421	62.07999	62.07711	62.07521	62.07397	62.07318
12.961	62.13731	62.12228	62.1092	62.09853	62.09032	62.08431	62.08009	62.07721	62.07531	62.07407	62.07329
12.962	62.13738	62.12235	62.10928	62.09862	62.09042	62.08441	62.08018	62.07731	62.07541	62.07418	62.07339
12.963	62.13745	62.12243	62.10936	62.09871	62.09051	62.0845	62.08028	62.07742	62.07552	62.07428	62.07349
12.964	62.13751	62.1225	62.10945	62.0988	62.0906	62.0846	62.08038	62.07751	62.07561	62.07438	62.07359
12.965	62.13758	62.12258	62.10953	62.09888	62.09069	62.08469	62.08048	62.07761	62.07572	62.07449	62.0737
12.966	62.13765	62.12265	62.10961	62.09897	62.09079	62.08479	62.08058	62.07772	62.07582	62.07458	62.0738
12.967	62.13771	62.12273	62.1097	62.09906	62.09088	62.08489	62.08068	62.07782	62.07592	62.07469	62.0739
12.968	62.13778	62.1228	62.10978	62.09915	62.09097	62.08498	62.08078	62.07792	62.07602	62.07479	62.07401
12.969	62.13785	62.12288	62.10986	62.09924	62.09106	62.08508	62.08088	62.07801	62.07612	62.07489	62.07411
12.97	62.13791	62.12295	62.10994	62.09933	62.09116	62.08518	62.08097	62.07812	62.07622	62.07499	62.07421
12.971	62.13798	62.12303	62.11002	62.09941	62.09125	62.08527	62.08107	62.07822	62.07632	62.0751	62.07431
12.972	62.13805	62.1231	62.1101	62.0995	62.09134	62.08537	62.08117	62.07832	62.07642	62.0752	62.07441
12.973	62.13811	62.12318	62.11019	62.09959	62.09143	62.08546	62.08127	62.07841	62.07653	62.0753	62.07452
12.974	62.13818	62.12325	62.11027	62.09968	62.09153	62.08556	62.08137	62.07851	62.07663	62.0754	62.07462
12.975	62.13824	62.12333	62.11035	62.09977	62.09162	62.08566	62.08147	62.07862	62.07673	62.0755	62.07472
12.976	62.13831	62.1234	62.11043	62.09985	62.09171	62.08575	62.08156	62.07872	62.07683	62.0756	62.07482
12.977	62.13838	62.12348	62.11052	62.09994	62.0918	62.08585	62.08166	62.07882	62.07693	62.07571	62.07492
12.978	62.13844	62.12355	62.1106	62.10003	62.0919	62.08595	62.08176	62.07891	62.07703	62.07581	62.07502
12.979	62.13851	62.12363	62.11068	62.10012	62.09199	62.08604	62.08186	62.07901	62.07713	62.07591	62.07513
12.98	62.13858	62.1237	62.11076	62.1002	62.09208	62.08614	62.08195	62.07911	62.07723	62.07601	62.07523
12.981	62.13864	62.12378	62.11084	62.10029	62.09217	62.08623	62.08205	62.07921	62.07733	62.07611	62.07533
12.982	62.13871	62.12385	62.11092	62.10038	62.09227	62.08633	62.08215	62.07931	62.07743	62.07621	62.07543
12.983	62.13877	62.12392	62.111	62.10047	62.09236	62.08642	62.08225	62.07941	62.07753	62.07631	62.07553
12.984	62.13884	62.124	62.11109	62.10056	62.09245	62.08652	62.08235	62.07951	62.07763	62.07641	62.07563
12.985	62.1389	62.12407	62.11117	62.10064	62.09254	62.08661	62.08244	62.07961	62.07773	62.07652	62.07574
12.986	62.13897	62.12415	62.11125	62.10073	62.09264	62.08671	62.08254	62.07971	62.07784	62.07661	62.07584
12.987	62.13904	62.12422	62.11133	62.10082	62.09273	62.0868	62.08264	62.07981	62.07793	62.07672	62.07594
12.988	62.1391	62.12429	62.11141	62.10091	62.09282	62.0869	62.08274	62.07991	62.07803	62.07682	62.07604
12.989	62.13917	62.12437	62.11149	62.10099	62.09291	62.08699	62.08283	62.08001	62.07813	62.07692	62.07614
12.99	62.13924	62.12444	62.11158	62.10108	62.093	62.08709	62.08293	62.0801	62.07824	62.07702	62.07624
12.991	62.1393	62.12452	62.11166	62.10117	62.09309	62.08718	62.08303	62.0802	62.07833	62.07712	62.07634
12.992	62.13937	62.12459	62.11174	62.10125	62.09319	62.08728	62.08313	62.0803	62.07843	62.07722	62.07644
12.993	62.13943	62.12466	62.11182	62.10134	62.09328	62.08737	62.08322	62.0804	62.07853	62.07732	62.07655
12.994	62.1395	62.12474	62.1119	62.10143	62.09337	62.08747	62.08332	62.0805	62.07863	62.07742	62.07664
12.995	62.13956	62.12481	62.11198	62.10151	62.09346	62.08756	62.08342	62.0806	62.07873	62.07752	62.07675
12.996	62.13963	62.12489	62.11206	62.1016	62.09355	62.08766	62.08352	62.0807	62.07883	62.07762	62.07685
12.997	62.13969	62.12496	62.11214	62.10169	62.09364	62.08775	62.08361	62.0808	62.07893	62.07772	62.07695
12.998	62.13976	62.12503	62.11222	62.10178	62.09373	62.08784	62.08371	62.08089	62.07903	62.07782	62.07705
12.999	62.13982	62.12511	62.1123	62.10186	62.09383	62.08794	62.08381	62.08099	62.07913	62.07792	62.07715
13	62.13989	62.12518	62.11238	62.10195	62.09392	62.08804	62.0839	62.08109	62.07923	62.07802	62.07725
13.001	62.13995	62.12526	62.11246	62.10204	62.09401	62.08813	62.084	62.08119	62.07933	62.07812	62.07735
13.002	62.14002	62.12533	62.11255	62.10212	62.0941	62.08822	62.0841	62.08129	62.07943	62.07822	62.07745
13.003	62.14009	62.1254	62.11263	62.10221	62.09419	62.08832	62.08419	62.08139	62.07953	62.07832	62.07755
13.004	62.14015	62.12547	62.11271	62.10229	62.09428	62.08841	62.08429	62.08149	62.07963	62.07842	62.07765
13.005	62.14022	62.12555	62.11279	62.10238	62.09437	62.0885	62.08438	62.08158	62.07973	62.07852	62.07775
13.006	62.14028	62.12562	62.11287	62.10247	62.09446	62.0886	62.08448	62.08168	62.07983	62.07862	62.07785
13.007	62.14035	62.12569	62.11295	62.10255	62.09455	62.0887	62.08458	62.08178	62.07993	62.07872	62.07795
13.008	62.14041	62.12577	62.11303	62.10264	62.09464	62.08879	62.08467	62.08188	62.08002	62.07882	62.07805
13.009	62.14048	62.12584	62.11311	62.10273	62.09473	62.08888	62.08477	62.08197	62.08012	62.07892	62.07815
13.01	62.14054	62.12592	62.11319	62.10281	62.09483	62.08898	62.08487	62.08207	62.08022	62.07902	62.07825
13.011	62.14061	62.12599	62.11327	62.1029	62.09492	62.08907	62.08496	62.08217	62.08032	62.07912	62.07835
13.012	62.14067	62.12606	62.11335	62.10299	62.09501	62.08916	62.08506	62.08227	62.08042	62.07922	62.07845
13.013	62.14074	62.12613	62.11343	62.10307	62.0951	62.08926	62.08516	62.08237	62.08052	62.07932	62.07855
13.014	62.1408	62.12621	62.11351	62.10316	62.09519	62.08935	62.08525	62.08246	62.08062	62.07942	62.07865
13.015	62.14087	62.12628	62.11359	62.10324	62.09528	62.08945	62.08535	62.08256	62.08072	62.07952	62.07875
13.016	62.14093	62.12635	62.11367	62.10333	62.09537	62.08954	62.08545	62.08266	62.08081	62.07962	62.07885
13.017	62.141	62.12643	62.11375	62.10342	62.09546	62.08963	62.08554	62.08276	62.08091	62.07972	62.07895
13.018	62.14106	62.1265	62.11383	62.1035	62.09555	62.08973	62.08564	62.08286	62.08101	62.07981	62.07905
13.019	62.14112	62.12657	62.11391	62.10359	62.09564	62.08982	62.08573	62.08295	62.08111	62.07991	62.07915
13.02	62.14119	62.12664	62.11399	62.10367	62.09573	62.08991	62.08583	62.08305	62.08121	62.08001	62.07925
13.021	62.14125	62.12672	62.11407	62.10376	62.09582	62.09001	62.08592	62.08315	62.08131	62.08011	62.07935
13.022	62.14132	62.12679	62.11415	62.10384	62.09591	62.0901	62.08602	62.08324	62.08141	62.08021	62.07945
13.023	62.14138	62.12686	62.11423	62.10393	62.096	62.09019	62.08611	62.08334	62.0815	62.08031	62.07955
13.024	62.14145	62.12693	62.11431	62.10402	62.09609	62.09029	62.08621	62.08344	62.0816	62.08041	62.07965
13.025	62.14151	62.12701	62.11439	62.1041	62.09618	62.09038	62.0863	62.08353	62.0817	62.08051	62.07975
13.026	62.14158	62.12708	62.11447	62.10419	62.09627	62.09047	62.0864	62.08363	62.0818	62.0806	62.07985
13.027	62.14164	62.12715	62.11455	62.10427	62.09636	62.09056	62.08649	62.08373	62.08189	62.0807	62.07994
13.028	62.1417	62.12722	62.11463	62.10435	62.09645	62.09066	62.08659	62.08382	62.08199	62.0808	62.08004
13.029	62.14177	62.1273	62.11471	62.10444	62.09654	62.09075	62.08669	62.08392	62.08209	62.0809	62.08014
13.03	62.14183	62.12737	62.11479	62.10453	62.09663	62.09085	62.08678	62.08402	62.08219	62.081	62.08024
13.031	62.1419	62.12744	62.11487	62.10461	62.09672	62.09094	62.08688	62.08411	62.08229	62.0811	62.08034
13.032	62.14196	62.12751	62.11495	62.1047	62.09681	62.09103	62.08697	62.08421	62.08238	62.0812	62.08044
13.033	62.14203	62.12759	62.11503	62.10478	62.0969	62.09113	62.08707	62.08431	62.08248	62.0813	62.08054
13.034	62.14209	62.12766	62.11511	62.10487	62.09698	62.09122	62.08716	62.0844	62.08258	62.08139	62.08064
13.035	62.14215	62.12773	62.11518	62.10495	62.09708	62.09131	62.08726	62.0845	62.08268	62.08149	62.08073
13.036	62.14222	62.1278	62.11526	62.10504	62.09716	62.0914	62.08735	62.0846	62.08278	62.08159	62.08083
13.037	62.14228	62.12788	62.11535	62.10512	62.09726	62.0915	62.08745	62.08469	62.08287	62.08169	62.08093
13.038	62.14235	62.12795	62.11543	62.10521	62.09734	62.09159	62.08754	62.08479	62.08297	62.08179	62.08103
13.039	62.14241	62.12802	62.1155	62.10529	62.09743	62.09168	62.08764	62.08489	62.08307	62.08188	62.08113
13.04	62.14248	62.12809	62.11558	62.10538	62.09752	62.09177	62.08773	62.08498	62.08316	62.08198	62.08123
13.041	62.14254	62.12816	62.11566	62.10546	62.09761	62.09187	62.08783	62.08508	62.08326	62.08208	62.08133
13.042	62.1426	62.12823	62.11574	62.10555	62.0977	62.09196	62.08792	62.08517	62.08336	62.08218	62.08142
13.043	62.14267	62.12831	62.11582	62.10563	62.09779	62.09205	62.08801	62.08527	62.08345	62.08228	62.08152
13.044	62.14273	62.12838	62.1159	62.10572	62.09788	62.09214	62.08811	62.08537	62.08355	62.08237	62.08162
13.045	62.1428	62.12845	62.11597	62.1058	62.09797	62.09223	62.0882	62.08546	62.08365	62.08247	62.08172
13.046	62.14286	62.12852	62.11605	62.10588	62.09806	62.09232	62.0883	62.08556	62.08374	62.08257	62.08181
13.047	62.14292	62.12859	62.11613	62.10597	62.09814	62.09242	62.08839	62.08566	62.08384	62.08266	62.08191
13.048	62.14299	62.12867	62.11621	62.10605	62.09823	62.09251	62.08849	62.08575	62.08394	62.08276	62.08201
13.049	62.14305	62.12874	62.11629	62.10614	62.09832	62.0926	62.08858	62.08585	62.08403	62.08286	62.08211
13.05	62.14311	62.12881	62.11637	62.10622	62.09841	62.09269	62.08868	62.08594	62.08413	62.08296	62.08221
13.051	62.14318	62.12888	62.11645	62.1063	62.0985	62.09278	62.08877	62.08604	62.08423	62.08305	62.08231
13.052	62.14324	62.12895	62.11653	62.10639	62.09859	62.09288	62.08886	62.08613	62.08432	62.08315	62.0824
13.053	62.1433	62.12902	62.1166	62.10648	62.09868	62.09297	62.08895	62.08623	62.08442	62.08325	62.0825
13.054	62.14337	62.1291	62.11668	62.10656	62.09877	62.09306	62.08905	62.08632	62.08452	62.08335	62.0826
13.055	62.14343	62.12917	62.11676	62.10664	62.09885	62.09315	62.08915	62.08642	62.08461	62.08344	62.0827
13.056	62.14349	62.12924	62.11684	62.10673	62.09894	62.09324	62.08924	62.08652	62.08471	62.08354	62.08279
13.057	62.14355	62.12931	62.11692	62.10681	62.09903	62.09333	62.08933	62.08661	62.08481	62.08364	62.08289
13.058	62.14362	62.12938	62.117	62.1069	62.09912	62.09343	62.08942	62.0867	62.0849	62.08373	62.08299
13.059	62.14368	62.12945	62.11707	62.10698	62.09921	62.09352	62.08952	62.0868	62.085	62.08383	62.08308
13.06	62.14375	62.12952	62.11715	62.10706	62.0993	62.09361	62.08961	62.08689	62.0851	62.08393	62.08318
13.061	62.14381	62.1296	62.11723	62.10715	62.09938	62.0937	62.08971	62.08699	62.08519	62.08403	62.08328
13.062	62.14387	62.12967	62.11731	62.10723	62.09947	62.09379	62.0898	62.08709	62.08529	62.08412	62.08337
13.063	62.14394	62.12974	62.11739	62.10731	62.09956	62.09388	62.08989	62.08718	62.08538	62.08422	62.08347
13.064	62.144	62.12981	62.11747	62.1074	62.09965	62.09398	62.08999	62.08728	62.08548	62.08432	62.08357
13.065	62.14406	62.12988	62.11754	62.10748	62.09974	62.09407	62.09008	62.08737	62.08558	62.08441	62.08367
13.066	62.14412	62.12995	62.11762	62.10756	62.09982	62.09415	62.09017	62.08747	62.08567	62.08451	62.08376
13.067	62.14419	62.13002	62.1177	62.10765	62.09991	62.09425	62.09027	62.08756	62.08577	62.0846	62.08386
13.068	62.14425	62.13009	62.11777	62.10773	62.1	62.09434	62.09036	62.08765	62.08587	62.0847	62.08396
13.069	62.14431	62.13016	62.11786	62.10781	62.10009	62.09443	62.09045	62.08775	62.08596	62.0848	62.08405
13.07	62.14437	62.13023	62.11793	62.1079	62.10017	62.09452	62.09055	62.08784	62.08606	62.08489	62.08415
13.071	62.14444	62.13031	62.11801	62.10798	62.10026	62.09461	62.09064	62.08794	62.08615	62.08499	62.08425
13.072	62.1445	62.13037	62.11809	62.10806	62.10035	62.0947	62.09073	62.08804	62.08625	62.08509	62.08434
13.073	62.14457	62.13045	62.11816	62.10815	62.10044	62.09479	62.09082	62.08813	62.08634	62.08518	62.08444
13.074	62.14463	62.13052	62.11824	62.10823	62.10052	62.09488	62.09092	62.08822	62.08644	62.08528	62.08454
13.075	62.14469	62.13059	62.11832	62.10831	62.10061	62.09497	62.09101	62.08832	62.08653	62.08537	62.08463
13.076	62.14475	62.13066	62.1184	62.10839	62.1007	62.09506	62.0911	62.08841	62.08663	62.08547	62.08473
13.077	62.14481	62.13073	62.11847	62.10848	62.10079	62.09515	62.0912	62.0885	62.08672	62.08556	62.08483
13.078	62.14488	62.1308	62.11855	62.10856	62.10088	62.09525	62.09129	62.0886	62.08682	62.08566	62.08492
13.079	62.14494	62.13087	62.11863	62.10865	62.10096	62.09534	62.09138	62.0887	62.08691	62.08576	62.08502
13.08	62.145	62.13094	62.11871	62.10873	62.10105	62.09542	62.09147	62.08879	62.08701	62.08585	62.08511
13.081	62.14507	62.13101	62.11878	62.10881	62.10114	62.09552	62.09157	62.08888	62.0871	62.08595	62.08521
13.082	62.14513	62.13108	62.11886	62.10889	62.10122	62.09561	62.09166	62.08898	62.0872	62.08604	62.08531
13.083	62.14519	62.13115	62.11894	62.10898	62.10131	62.0957	62.09175	62.08907	62.08729	62.08614	62.0854
13.084	62.14525	62.13122	62.11901	62.10906	62.1014	62.09579	62.09184	62.08916	62.08739	62.08624	62.0855
13.085	62.14531	62.13129	62.11909	62.10914	62.10148	62.09587	62.09194	62.08926	62.08748	62.08633	62.08559
13.086	62.14538	62.13136	62.11917	62.10923	62.10157	62.09597	62.09203	62.08935	62.08758	62.08643	62.08569
13.087	62.14544	62.13143	62.11925	62.10931	62.10166	62.09606	62.09212	62.08944	62.08767	62.08652	62.08578
13.088	62.1455	62.1315	62.11932	62.10939	62.10175	62.09615	62.09221	62.08954	62.08777	62.08662	62.08588
13.089	62.14557	62.13157	62.1194	62.10947	62.10183	62.09624	62.0923	62.08963	62.08786	62.08671	62.08598
13.09	62.14563	62.13164	62.11948	62.10955	62.10192	62.09632	62.0924	62.08973	62.08796	62.08681	62.08607
13.091	62.14569	62.13171	62.11955	62.10964	62.10201	62.09642	62.09249	62.08982	62.08805	62.0869	62.08617
13.092	62.14575	62.13178	62.11963	62.10972	62.10209	62.0965	62.09258	62.08991	62.08815	62.087	62.08627
13.093	62.14581	62.13185	62.11971	62.1098	62.10218	62.0966	62.09267	62.09001	62.08824	62.08709	62.08636
13.094	62.14587	62.13192	62.11979	62.10988	62.10226	62.09668	62.09277	62.0901	62.08833	62.08719	62.08646
13.095	62.14594	62.13199	62.11986	62.10997	62.10235	62.09678	62.09286	62.09019	62.08843	62.08728	62.08655
13.096	62.146	62.13206	62.11994	62.11005	62.10244	62.09686	62.09295	62.09029	62.08852	62.08738	62.08665
13.097	62.14606	62.13213	62.12001	62.11013	62.10252	62.09695	62.09304	62.09038	62.08862	62.08747	62.08674
13.098	62.14612	62.1322	62.12009	62.11021	62.10261	62.09704	62.09313	62.09047	62.08871	62.08757	62.08683
13.099	62.14618	62.13227	62.12017	62.11029	62.1027	62.09713	62.09322	62.09056	62.08881	62.08766	62.08693
13.1	62.14624	62.13234	62.12024	62.11037	62.10278	62.09722	62.09332	62.09066	62.0889	62.08776	62.08702
13.101	62.14631	62.13241	62.12032	62.11046	62.10287	62.09731	62.09341	62.09075	62.08899	62.08785	62.08712
13.102	62.14637	62.13248	62.1204	62.11054	62.10295	62.0974	62.0935	62.09084	62.08908	62.08794	62.08722
13.103	62.14643	62.13255	62.12047	62.11062	62.10304	62.09749	62.09359	62.09094	62.08918	62.08804	62.08731
13.104	62.14649	62.13262	62.12055	62.1107	62.10313	62.09758	62.09368	62.09103	62.08928	62.08813	62.08741
13.105	62.14655	62.13269	62.12062	62.11079	62.10321	62.09767	62.09377	62.09112	62.08937	62.08823	62.0875
13.106	62.14661	62.13276	62.1207	62.11087	62.1033	62.09776	62.09386	62.09122	62.08946	62.08832	62.0876
13.107	62.14668	62.13282	62.12078	62.11095	62.10339	62.09785	62.09396	62.09131	62.08955	62.08842	62.08769
13.108	62.14674	62.1329	62.12085	62.11103	62.10347	62.09793	62.09404	62.0914	62.08965	62.08851	62.08778
13.109	62.1468	62.13297	62.12093	62.11111	62.10356	62.09802	62.09414	62.09149	62.08974	62.0886	62.08788
13.11	62.14686	62.13303	62.12101	62.11119	62.10364	62.09811	62.09423	62.09159	62.08984	62.0887	62.08797
13.111	62.14692	62.1331	62.12108	62.11127	62.10373	62.0982	62.09432	62.09168	62.08993	62.08879	62.08807
13.112	62.14698	62.13317	62.12115	62.11135	62.10381	62.09829	62.09441	62.09177	62.09002	62.08889	62.08816
13.113	62.14705	62.13324	62.12123	62.11144	62.1039	62.09838	62.0945	62.09186	62.09011	62.08898	62.08826
13.114	62.14711	62.13331	62.12131	62.11152	62.10398	62.09847	62.09459	62.09196	62.09021	62.08908	62.08835
13.115	62.14717	62.13338	62.12138	62.1116	62.10407	62.09856	62.09468	62.09205	62.0903	62.08917	62.08844
13.116	62.14723	62.13345	62.12146	62.11168	62.10416	62.09864	62.09477	62.09214	62.0904	62.08926	62.08854
13.117	62.14729	62.13352	62.12154	62.11176	62.10424	62.09873	62.09486	62.09223	62.09049	62.08936	62.08863
13.118	62.14735	62.13359	62.12161	62.11184	62.10432	62.09882	62.09496	62.09232	62.09058	62.08945	62.08873
13.119	62.14742	62.13366	62.12169	62.11192	62.10441	62.09891	62.09504	62.09241	62.09068	62.08955	62.08882
